swc_name,dangling_branch,root_node_jump,z_jumps,narrow_start,fat_ends,has_all_nonzero_segment_lengths,narrow_neurite_section,single_child,multifurcation,number_of_dendritic_trees_steaming_from_the_soma,number_of_axons,max_branch_order,total_section_length,max_section_length
18869_3321_x21485_y7678,0,0,0,0,0,0,0,0,0,6,1,18,60195.96785,6424.052734
18869_3395_x6415_y6741,0,0,0,0,0,0,0,0,0,5,1,21,64954.05265,5464.361328
18869_3398_x6248_y7047,0,0,0,0,0,0,0,0,0,1,0,49,194037.2163,8625.992188
18869_3480_x6168_y6983,0,0,0,0,0,0,0,0,0,10,1,24,156233.8144,3203.344727
18869_3482_x7077_y5660,0,0,0,0,0,0,0,0,0,5,1,21,44381.07086,6643.910156
18869_3504_x6554_y5961,0,0,0,0,0,0,0,0,0,2,0,27,54547.85625,7492.165527
18869_3506_x6250_y6810,0,0,0,0,0,0,0,0,0,10,1,24,104309.8137,7573.216309
18869_3547_x21769_y7449,0,0,0,0,0,0,0,0,0,8,1,26,102057.8275,3762.230713
18869_3590_x6132_y6798,0,0,0,0,0,0,0,0,0,5,1,24,96166.16294,3922.844238
18869_3634_x20027_y5437,0,0,0,0,0,0,0,0,0,6,1,27,46573.39462,8635.181641
18869_3634_x5750_y7170,0,0,0,0,0,0,0,0,0,8,0,33,57989.01755,5130.321777
18869_3659_x21701_y7032,0,0,0,0,0,0,0,0,0,2,0,26,57901.59704,6884.671875
18869_3701_x5589_y7633,0,0,0,0,0,0,0,0,0,8,1,18,64272.13923,3390.911621
18869_3701_x7703_y4993,0,0,0,0,0,0,0,0,0,8,0,27,46346.24727,510.3859253
18869_3741_x6284_y6163,0,0,0,0,0,0,0,0,0,6,0,39,70700.74616,4726.720215
18869_3751_x5868_y6832,0,0,0,0,0,0,0,0,0,8,1,29,177731.2382,6235.995117
18869_3761_x5335_y8118,0,0,0,0,0,0,0,0,0,5,1,20,53880.54677,7001.581055
18869_3857_x22137_y7268,0,0,0,0,0,0,0,0,0,9,1,33,139798.0724,3817.541504
18869_3937_x5000_y8198,0,0,0,0,0,0,0,0,0,8,1,21,90786.09452,4042.372559
18869_4001_x4383_y7249,0,0,0,0,0,0,0,0,0,6,1,21,74095.98014,976.0181885
18869_4026_x21667_y6102,0,0,0,0,0,0,0,0,0,6,1,17,48069.21112,7645.134766
18869_4036_x8032_y4635,0,0,0,0,0,0,0,0,0,10,1,25,167198.9975,4739.088379
18869_4050_x21764_y6239,0,0,0,0,0,0,0,0,0,6,1,23,50672.15804,6450.567383
18869_4054_x19963_y5080,0,0,0,0,0,0,0,0,0,6,1,22,111874.7455,5002.411133
18869_4089_x6848_y5110,0,0,0,0,0,0,0,0,0,6,1,15,52608.34113,709.5473633
18869_4091_x4807_y8065,0,0,0,0,0,0,0,0,0,8,1,23,74699.75569,5947.234375
18869_4181_x21056_y5611,0,0,0,0,0,0,0,0,0,2,0,24,81373.39414,4152.723633
18869_4184_x11041_y4195,0,0,0,0,0,0,0,0,0,8,0,21,60423.01134,834.2773438
18869_4196_x21043_y5510,0,0,0,0,0,0,0,0,0,7,1,22,56920.27496,5297.455078
18869_4253_x4991_y7023,0,0,0,0,0,0,0,0,0,9,1,21,74977.13177,6516.309082
18869_4268_x10899_y9077,0,0,0,0,0,0,0,0,0,5,1,27,64233.66562,1985.530884
18869_4275_x8819_y9368,0,0,0,0,0,0,0,0,0,4,1,25,80303.13978,2670.10498
18869_4282_x22276_y6457,0,0,0,0,0,0,0,0,0,7,0,34,69119.90352,6215.000977
18869_4301_x16815_y4413,0,0,0,0,0,0,0,0,0,6,0,32,98914.20654,736.5419922
18869_4301_x20547_y5218,0,0,0,0,0,0,0,0,0,9,1,24,67427.83809,5401.538086
18869_4302_x23433_y9053,0,0,0,0,0,0,0,0,0,6,1,20,84920.33808,5876.542969
18869_4345_x7097_y4738,0,0,0,0,0,0,0,0,0,8,1,38,95003.87778,7653.729492
18869_4347_x8166_y4281,0,0,0,0,0,0,0,0,0,8,1,19,91184.09651,4932.834961
18869_4371_x21382_y5522,0,0,0,0,0,0,0,0,0,5,1,18,37681.84764,5204.103516
18869_4384_x15799_y10704,0,0,0,0,0,0,0,0,0,3,1,29,51274.73846,4159.185059
18869_4410_x8772_y3996,0,0,0,0,0,0,0,0,0,10,1,21,73936.45433,7486.696289
18869_4414_x15653_y4273,0,0,0,0,0,0,0,0,0,9,1,20,49033.15711,491.7320557
18869_4419_x16667_y10498,0,0,0,0,0,0,0,0,0,2,0,49,54277.68332,1629.366211
18869_4426_x7611_y4421,0,0,0,0,0,0,0,0,0,7,1,26,85981.98973,2989.23584
18869_4453_x9586_y8809,0,0,0,0,0,0,0,0,0,4,1,39,53003.64324,1928.125488
18869_4457_x17404_y9449,0,0,0,0,0,0,0,0,0,4,1,30,52827.76749,943.8601074
18869_4468_x23035_y7089,0,0,0,0,0,0,0,0,0,10,1,28,153613.1473,4636.996094
18869_4469_x21852_y5924,0,0,0,0,0,0,0,0,0,8,0,25,73883.34941,4391.13916
18869_4511_x11720_y4070,0,0,0,0,0,0,0,0,0,6,0,22,67421.75827,865.6159058
18869_4520_x23555_y8194,0,0,0,0,0,0,0,0,0,5,0,27,60569.34627,787.4660645
18869_4550_x17965_y4177,0,0,0,0,0,0,0,0,0,7,1,14,53670.723,670.9943237
18869_4550_x7203_y4574,0,0,0,0,0,0,0,0,0,8,1,20,60394.07947,7523.054199
18869_4571_x10055_y8359,0,0,0,0,0,0,0,0,0,1,1,17,45278.87725,976.0592041
18869_4587_x23021_y6827,0,0,0,0,0,0,0,0,0,1,1,33,82347.15325,6686.194824
18869_4599_x7153_y3640,0,0,0,0,0,0,0,0,0,4,0,19,41813.89619,508.6843872
18869_4625_x5853_y5391,0,0,0,0,0,0,0,0,0,6,1,22,58898.49422,4964.703613
18869_4629_x8451_y4031,0,0,0,0,0,0,0,0,0,9,1,49,58009.56937,605.3509521
18869_4662_x10221_y8547,0,0,0,0,0,0,0,0,0,5,1,24,45462.94689,2947.300293
18869_4693_x19236_y9148,0,0,0,0,0,0,0,0,0,4,0,21,49584.94426,1420.486572
18869_4722_x18329_y4110,0,0,0,0,0,0,0,0,0,8,1,20,65687.07107,563.1950073
18869_4727_x9851_y8415,0,0,0,0,0,0,0,0,0,7,1,21,55232.94496,1467.114502
18869_4764_x5211_y5995,0,0,0,0,0,0,0,0,0,8,1,24,127413.0113,3667.070313
18869_4786_x18238_y10268,0,0,0,0,0,0,0,0,0,5,0,19,43335.69349,2866.65332
18869_4787_x8961_y9647,0,0,0,0,0,0,0,0,0,4,1,16,43216.18236,1979.177002
18869_4837_x18229_y3163,0,0,0,0,0,0,0,0,0,8,0,24,82173.17856,752.6066895
18869_4841_x18666_y8144,0,0,0,0,0,0,0,0,0,7,0,20,38809.67606,1394.083984
18869_4848_x18620_y8132,0,0,0,0,0,0,0,0,0,7,1,36,64851.73698,1804.254517
18869_4883_x18883_y4120,0,0,0,0,0,0,0,0,0,6,1,18,41842.8164,382.1823425
18869_4890_x8926_y9583,0,0,0,0,0,0,0,0,0,7,1,31,28350.3461,1648.09668
18869_4912_x19648_y8510,0,0,0,0,0,0,0,0,0,4,0,26,44958.85025,1219.738525
18869_4953_x22613_y6076,0,0,0,0,0,0,0,0,0,2,0,31,153631.8133,6175.14502
18869_4997_x13063_y4444,0,0,0,0,0,0,0,0,0,11,1,38,216083.9479,4422.123047
18869_5019_x5442_y5910,0,0,0,0,0,0,0,0,0,8,1,29,77889.04737,777.7402954
18869_5024_x5544_y5480,0,0,0,0,0,0,0,0,0,9,1,28,216213.5255,4374.736328
18869_5033_x23046_y6158,0,0,0,0,0,0,0,0,0,2,0,38,123100.7992,7226.083008
18869_5108_x7688_y4065,0,0,0,0,0,0,0,0,0,2,0,31,111642.3924,3467.07959
18869_5123_x17555_y3609,0,0,0,0,0,0,0,0,0,7,0,28,37299.78461,440.98703
18869_5126_x8617_y7685,0,0,0,0,0,0,0,0,0,7,0,26,73087.69586,1198.912354
18869_5150_x8933_y7652,0,0,0,0,0,0,0,0,0,6,1,44,59291.78456,2455.394287
18869_5213_x7186_y4274,0,0,0,0,0,0,0,0,0,5,1,24,120247.5489,6220.232422
18869_5237_x7485_y4162,0,0,0,0,0,0,0,0,0,6,1,20,88065.59937,4013.261475
18869_5286_x15761_y3297,0,0,0,0,0,0,0,0,0,5,1,21,58175.09562,640.7172241
18869_5317_x6063_y4638,0,0,0,0,0,0,0,0,0,7,1,16,44282.7019,532.062561
18869_5343_x5414_y5337,0,0,0,0,0,0,0,0,0,8,1,25,145804.6809,3247.145508
18869_5393_x8284_y3671,0,0,0,0,0,0,0,0,0,2,0,30,125272.6037,5127.963867
18869_5418_x23277_y4971,0,0,0,0,0,0,0,0,0,5,1,19,90841.83783,832.3221436
18869_5431_x21494_y4633,0,0,0,0,0,0,0,0,0,7,1,20,45568.95728,729.9777832
18869_5444_x13271_y3998,0,0,0,0,0,0,0,0,0,7,1,34,173135.2731,3847.914063
18869_5482_x15126_y4142,0,0,0,0,0,0,0,0,0,5,1,32,65121.4652,2993.169678
18869_5553_x7275_y3994,0,0,0,0,0,0,0,0,0,2,0,27,129053.5321,4266.37793
18869_5571_x8792_y4549,0,0,0,0,0,0,0,0,0,4,0,18,44880.86382,1653.864014
18869_5692_x6534_y3440,0,0,0,0,0,0,0,0,0,7,1,30,69724.81932,519.0372925
18869_5694_x15073_y4098,0,0,0,0,0,0,0,0,0,2,0,48,177811.882,10664.4834
18869_5705_x4706_y6107,0,0,0,0,0,0,0,0,0,7,1,21,64600.8038,546.7120361
18869_5754_x7159_y3959,0,0,0,0,0,0,0,0,0,7,1,21,88259.8142,5238.493164
18869_5802_x13547_y4406,0,0,0,0,0,0,0,0,0,9,1,31,170436.9357,3855.418701
18869_5941_x16325_y2938,0,0,0,0,0,0,0,0,0,8,1,28,41965.2233,477.2241211
18869_5980_x7654_y3517,0,0,0,0,0,0,0,0,0,6,1,20,81798.6839,5519.485352
18869_6076_x17177_y3306,0,0,0,0,0,0,0,0,0,7,1,28,73157.24114,603.217041
18869_6241_x19347_y3562,0,0,0,0,0,0,0,0,0,7,1,15,60642.96862,644.0488281
18869_6291_x15236_y3478,0,0,0,0,0,0,0,0,0,11,0,36,213633.6903,7741.730957
18869_6454_x17703_y2478,0,0,0,0,0,0,0,0,0,1,1,36,42483.72517,486.350708
18869_6732_x9649_y3919,0,0,0,0,0,0,0,0,0,5,0,32,75382.6825,568.6896973
18869_6854_x10735_y2978,0,0,0,0,0,0,0,0,0,7,0,16,64141.55968,743.2033081
18869_7121_x17742_y2862,0,0,0,0,0,0,0,0,0,8,1,64,55244.69769,486.0904541
18869_7358_x8916_y4859,0,0,0,0,0,0,0,0,0,3,1,24,85930.33222,953.7628784
18869_7472_x16444_y11009,0,0,0,0,0,0,0,0,0,5,1,42,224036.9258,3084.731445
18869_7986_x18907_y11037,0,0,0,0,0,0,0,0,0,4,1,9,18337.29582,12263.99316
18869_7989_x9123_y9916,0,0,0,0,0,0,0,0,0,4,1,7,15910.46622,9726.099609
191801_1996_x10466_y16907,0,0,0,0,0,0,0,0,0,4,0,28,86603.98223,3020.514404
191801_3966_x14363_y10542,0,0,0,0,0,0,0,0,0,3,1,23,22907.20017,1093.527588
191801_4180_x7440_y5386,0,0,0,0,0,0,0,0,0,7,1,29,75995.24122,4983.736816
191801_4228_x15043_y11097,0,0,0,0,0,0,0,0,0,5,0,28,23420.34109,722.9509277
191801_4724_x4226_y10240,0,0,0,0,0,0,0,0,0,6,1,23,97597.09609,4643.709961
191803_8254_x7045_y21580,0,0,0,0,0,0,0,0,0,7,1,32,129802.8148,9917.356445
191807_2469_x5431_y10056,0,0,0,0,0,0,0,0,0,9,1,45,273750.9144,2909.913086
191807_2729_x3750_y9965,0,0,0,0,0,0,0,0,0,10,1,42,345917.586,4017.639648
191807_3532_x4912_y7973,0,0,0,0,0,0,0,0,0,9,1,70,263458.0789,6770.996582
191807_4114_x3589_y10280,0,0,0,0,0,0,0,0,0,3,0,34,229085.5869,5004.863281
191807_4821_x3698_y18726,0,0,0,0,0,0,0,0,0,4,1,24,64160.05673,4787.268066
191807_4923_x7499_y24194,0,0,0,0,0,0,0,0,0,6,1,23,57597.83099,3244.24292
191807_5031_x5620_y23074,0,0,0,0,0,0,0,0,0,7,1,25,48861.88517,3586.043701
191807_5062_x6404_y23808,0,0,0,0,0,0,0,0,0,3,1,20,45745.58009,4247.404297
191807_5178_x5002_y23078,0,0,0,0,0,0,0,0,0,13,0,40,178415.9,5566.740234
191807_5199_x3288_y11643,0,0,0,0,0,0,0,0,0,8,1,25,151570.8563,4419.709961
191807_5629_x4661_y9410,0,0,0,0,0,0,0,0,0,5,1,18,62928.69847,3614.713867
191807_5811_x3931_y20674,0,0,0,0,0,0,0,0,0,4,1,16,27713.96418,5830.258301
191807_5921_x4355_y21421,0,0,0,0,0,0,0,0,0,8,1,22,64302.22593,3770.311035
191812_2734_x6259_y10487,0,0,0,0,0,0,0,0,0,12,1,16,191225.7085,8828.163086
191812_2978_x7903_y22705,0,0,0,0,0,0,0,0,0,10,1,21,129064.3337,6525.850586
191812_3140_x5204_y12992,0,0,0,0,0,0,0,0,0,8,1,22,185291.1096,9676.896484
191812_3163_x6264_y21524,0,0,0,0,0,0,0,0,0,8,1,21,390051.1995,9750.679688
191812_3176_x5144_y19229,0,0,0,0,0,0,0,0,0,8,1,13,121905.2412,7919.194336
191812_3438_x6058_y10197,0,0,0,0,0,0,0,0,0,7,1,18,122655.1797,8847.585938
191812_3494_x7001_y8336,0,0,0,0,0,0,0,0,0,9,1,21,152003.174,10807.50488
191812_3675_x8625_y6930,0,0,0,0,0,0,0,0,0,6,1,15,72796.04252,17362.87109
191812_3727_x4996_y18685,0,0,0,0,0,0,0,0,0,11,1,32,238929.5528,6013.34668
191812_3758_x8791_y24162,0,0,0,0,0,0,0,0,0,10,1,22,270304.3997,14921.6543
191812_3762_x9097_y24261,0,0,0,0,0,0,0,0,0,9,1,24,255417.9909,14285.18262
191812_3801_x5383_y20989,0,0,0,0,0,0,0,0,0,8,1,35,226697.3654,8735.730469
191812_3915_x8011_y24180,0,0,0,0,0,0,0,0,0,10,1,22,222005.8183,11437.03516
191812_3922_x8455_y6768,0,0,0,0,0,0,0,0,0,10,0,24,222140.3695,16157.49219
191812_4003_x5886_y22658,0,0,0,0,0,0,0,0,0,6,1,23,104419.6108,15185.03711
191812_4067_x7961_y6860,0,0,0,0,0,0,0,0,0,7,1,22,196899.2616,8519.195313
191812_4322_x7645_y6848,0,0,0,0,0,0,0,0,0,8,0,27,239601.7879,7430.333496
191812_4445_x5426_y10324,0,0,0,0,0,0,0,0,0,8,1,19,173935.0905,8329.761719
191812_4446_x6677_y24393,0,0,0,0,0,0,0,0,0,2,0,31,205934.9441,16334.38867
191812_4664_x8027_y25176,0,0,0,0,0,0,0,0,0,12,1,16,138476.9106,16024.4209
191812_4686_x10891_y5452,0,0,0,0,0,0,0,0,0,2,0,22,214926.2568,22561.05273
191812_4775_x5212_y22490,0,0,0,0,0,0,0,0,0,8,0,29,297388.5328,10020.63672
191812_5154_x9610_y25921,0,0,0,0,0,0,0,0,0,9,1,24,225639.049,10869.65234
191812_5158_x9017_y25877,0,0,0,0,0,0,0,0,0,10,1,19,93620.64282,10735.11328
191812_5219_x4127_y21100,0,0,0,0,0,0,0,0,0,9,1,16,143936.8112,6411.123047
191812_5221_x9028_y25900,0,0,0,0,0,0,0,0,0,7,1,30,199123.1138,13443.12695
191812_5411_x6011_y24641,0,0,0,0,0,0,0,0,0,2,0,40,235213.4802,13356.5
191812_5586_x4875_y23378,0,0,0,0,0,0,0,0,0,7,1,25,378175.7736,14532.94727
191812_5676_x8072_y26215,0,0,0,0,0,0,0,0,0,6,1,22,181247.7481,6021.226074
191812_5922_x4572_y8645,0,0,0,0,0,0,0,0,0,11,1,30,213477.6217,13358.24023
191812_6084_x5026_y7787,0,0,0,0,0,0,0,0,0,9,1,24,217762.6222,11393.32129
191812_6351_x5009_y7424,0,0,0,0,0,0,0,0,0,2,0,26,176168.5875,17625.45703
210254_2226_x16029_y23953,0,0,0,0,0,0,0,0,0,7,1,17,53759.42805,5276.197266
210254_2309_x13266_y25533,0,0,0,0,0,0,0,0,0,8,1,29,86989.15331,4176.244629
210254_2627_x17126_y20600,0,0,0,0,0,0,0,0,0,7,1,26,145361.3927,4583.908691
210254_3271_x15413_y13333,0,0,0,0,0,0,0,0,0,7,1,20,111791.238,3405.907227
210254_4021_x16401_y21556,0,0,0,0,0,0,0,0,0,5,1,21,80889.41791,7933.652344
210254_4149_x16164_y21238,0,0,0,0,0,0,0,0,0,5,1,17,86586.20325,7526.447266
210254_4397_x16794_y21812,0,0,0,0,0,0,0,0,0,7,1,18,87105.42889,7575.739746
210254_4485_x16442_y16836,0,0,0,0,0,0,0,0,0,8,1,20,122780.0911,6682.182617
210254_4500_x16614_y17147,0,0,0,0,0,0,0,0,0,6,1,18,90634.44238,5805.560547
236174_2657_x11930_y12250,0,0,0,0,0,0,0,0,0,5,1,24,218563.6685,10752.19238
236174_2669_x10674_y13239,0,0,0,0,0,0,0,0,0,4,1,31,328961.7622,9330.509766
236174_2801_x11376_y11451,0,0,0,0,0,0,0,0,0,5,1,19,292951.849,4802.777344
236174_3001_x12887_y24248,0,0,0,0,0,0,0,0,0,3,1,22,378160.8806,7703.086914
236174_3029_x12820_y24699,0,0,0,0,0,0,0,0,0,6,1,18,312660.5857,6935.257813
236174_3215_x11999_y11133,0,0,0,0,0,0,0,0,0,5,1,30,319510.5247,6271.556152
236174_3229_x11884_y10380,0,0,0,0,0,0,0,0,0,5,1,31,341080.3429,4842.401855
236174_3229_x11951_y11316,0,0,0,0,0,0,0,0,0,5,1,20,272986.9708,8787.841797
236174_3229_x12413_y11831,0,0,0,0,0,0,0,0,0,5,0,24,453275.2584,9437.236328
236174_3329_x13938_y26099,0,0,0,0,0,0,0,0,0,7,1,21,256190.9204,14059.75391
236174_3429_x12632_y10625,0,0,0,0,0,0,0,0,0,2,0,20,270609.1082,12792.00391
236174_3447_x12562_y10626,0,0,0,0,0,0,0,0,0,5,1,15,215417.6717,14797.76172
236174_3529_x12805_y10541,0,0,0,0,0,0,0,0,0,6,0,18,285600.415,12075.48242
236174_3529_x13394_y26567,0,0,0,0,0,0,0,0,0,6,1,21,382131.0155,5491.906738
236174_3529_x13688_y26111,0,0,0,0,0,0,0,0,0,5,1,25,327473.8737,6897.103516
236174_3536_x15159_y25525,0,0,0,0,0,0,0,0,0,4,0,22,331158.2567,14265.43262
236174_3729_x12692_y9419,0,0,0,0,0,0,0,0,0,3,1,21,266997.0621,6667.586914
236174_3729_x13645_y9551,0,0,0,0,0,0,0,0,0,4,1,21,170280.3864,6480.245117
236174_3729_x15151_y26698,0,0,0,0,0,0,0,0,0,5,1,19,472275.6606,10639.43066
236174_3829_x13590_y9284,0,0,0,0,0,0,0,0,0,3,1,27,259027.7793,11087.58398
236174_3829_x16301_y26647,0,0,0,0,0,0,0,0,0,6,1,25,166112.8033,6288.883789
236174_3893_x17507_y26071,0,0,0,0,0,0,0,0,0,5,1,21,253296.8435,6140.918945
236174_3929_x12721_y8845,0,0,0,0,0,0,0,0,0,4,0,23,300019.8998,7721.070313
236174_3929_x13599_y9165,0,0,0,0,0,0,0,0,0,4,1,18,215587.513,6370.650391
236174_3970_x13439_y8678,0,0,0,0,0,0,0,0,0,4,1,17,213523.8737,7499.920898
236174_4029_x13079_y8858,0,0,0,0,0,0,0,0,0,3,1,20,236616.4171,10080.46289
236174_4129_x16214_y10304,0,0,0,0,0,0,0,0,0,8,1,26,334660.5894,7975.05127
236174_4229_x13663_y8589,0,0,0,0,0,0,0,0,0,5,1,19,196503.3592,9046.136719
236174_4266_x13848_y8550,0,0,0,0,0,0,0,0,0,6,1,18,267175.6691,12610.1543
236174_4429_x13147_y8003,0,0,0,0,0,0,0,0,0,4,1,24,460905.913,8817.488281
236174_4647_x16405_y27845,0,0,0,0,0,0,0,0,0,3,1,29,508509.4786,10073.46484
236174_4729_x16869_y27809,0,0,0,0,0,0,0,0,0,4,1,29,347617.7295,12156.56152
236174_5138_x16501_y28259,0,0,0,0,0,0,0,0,0,8,1,21,338532.3327,13435.85742
236174_5338_x13590_y7348,0,0,0,0,0,0,0,0,0,6,1,17,290760.7321,10381.14941
236174_5670_x14073_y29439,0,0,0,0,0,0,0,0,0,5,1,19,171821.3926,7216.277344
236174_5738_x11712_y6818,0,0,0,0,0,0,0,0,0,4,1,21,203711.3544,7003.958984
236174_5840_x15240_y29741,0,0,0,0,0,0,0,0,0,6,1,19,315909.2122,5977.87207
236174_6338_x12092_y5845,0,0,0,0,0,0,0,0,0,3,1,28,214380.754,7144.866211
236174_6338_x12496_y6617,0,0,0,0,0,0,0,0,0,4,1,20,318158.4075,11667.05078
236174_6438_x12218_y5897,0,0,0,0,0,0,0,0,0,6,1,17,241032.0898,7602.331055
236174_6855_x15550_y29832,0,0,0,0,0,0,0,0,0,7,1,31,295050.55,6771.208496
236174_7077_x14579_y30892,0,0,0,0,0,0,0,0,0,4,1,24,178481.4936,7737.744141
pre_17543_01053,0,0,0,0,0,0,0,0,0,8,1,17,75943.86245,7976.342773
pre_17543_01090,0,0,0,0,0,0,0,0,0,9,1,9,34492.30815,9685.658203
pre_17543_01139,0,0,0,0,0,0,0,0,0,9,0,13,24879.11781,2746.270996
pre_17543_01171,0,0,0,0,0,0,0,0,0,9,1,22,171711.1932,9538.416016
pre_17543_01241,0,0,0,0,0,0,0,0,0,9,1,9,24306.76427,10951.83008
pre_17543_01274,0,0,0,0,0,0,0,0,0,8,0,16,61166.32133,4050.216797
pre_17543_01276,0,0,0,0,0,0,0,0,0,7,1,14,49631.38707,2459.01001
pre_17781_00066,0,0,0,0,0,0,0,0,0,6,0,20,143142.912,9016.120117
pre_18047_00009,0,0,0,0,0,0,0,0,0,7,1,22,130132.1431,2318.455566
pre_182712_00003,0,0,0,0,0,0,0,0,0,3,1,27,37704.74053,864.7156372
pre_182712_00004,0,0,0,0,0,0,0,0,0,4,1,24,31872.10885,1210.230103
pre_182712_00027,0,0,0,0,0,0,0,0,0,3,0,26,112564.3798,4196.918457
pre_18454_00305,0,0,0,0,0,0,0,0,0,5,1,17,42893.01425,3442.287109
pre_18454_00376,0,0,0,0,0,0,0,0,0,5,1,38,43591.5072,5078.865723
pre_18454_00377,0,0,0,0,0,0,0,0,0,6,1,15,64686.02926,4091.573486
pre_18454_00450,0,0,0,0,0,0,0,0,0,6,0,24,40151.29574,3158.393555
pre_18454_00579,0,0,0,0,0,0,0,0,0,3,1,17,56859.59785,2524.023926
pre_18454_00865,0,0,0,0,0,0,0,0,0,6,1,19,84359.71005,1891.664307
pre_18455_00109,0,0,0,0,0,0,0,0,0,1,0,7,2823.399778,540.7987671
pre_18455_00241,0,0,0,0,0,0,0,0,0,1,1,12,5818.686743,997.7589111
pre_18458_00150,0,0,0,0,0,0,0,0,0,7,0,22,193918.1388,7431.239258
pre_18458_00348,0,0,0,0,0,0,0,0,0,1,1,7,10867.78637,947.1008301
pre_18458_00351,0,0,0,0,0,0,0,0,0,1,1,14,11118.53916,1554.500488
pre_18458_00354,0,0,0,0,0,0,0,0,0,1,1,6,7081.644932,1372.997437
pre_18458_00356,0,0,0,0,0,0,0,0,0,1,1,6,12416.90931,2597.878662
pre_18458_00357,0,0,0,0,0,0,0,0,0,1,1,6,9312.578091,1767.524414
pre_18458_00360,0,0,0,0,0,0,0,0,0,1,1,10,11717.23901,2818.313965
pre_18458_00367,0,0,0,0,0,0,0,0,0,1,1,5,9755.036098,1469.731323
pre_18458_00369,0,0,0,0,0,0,0,0,0,1,1,5,6855.021537,844.5805054
pre_18458_00373,0,0,0,0,0,0,0,0,0,1,1,9,12056.30573,1558.885986
pre_18458_00374,0,0,0,0,0,0,0,0,0,1,1,7,13416.48673,2984.235352
pre_18464_00077,0,0,0,0,0,0,0,0,0,5,0,33,39434.7941,2752.129883
pre_18464_00086,0,0,0,0,0,0,0,0,0,5,1,11,23730.38559,3910.68042
pre_18464_00087,0,0,0,0,0,0,0,0,0,3,1,13,24118.96601,2279.42627
pre_18464_00099,0,0,0,0,0,0,0,0,0,2,1,7,15900.28069,4495.143066
pre_18464_00102,0,0,0,0,0,0,0,0,0,1,1,7,12001.94401,3458.635254
pre_18464_00103,0,0,0,0,0,0,0,0,0,1,1,9,13827.79991,1709.345093
pre_18464_00138,0,0,0,0,0,0,0,0,0,1,1,5,12702.02531,3400.458984
pre_18464_00159,0,0,0,0,0,0,0,0,0,4,1,24,35079.12593,2184.521973
pre_18464_00163,0,0,0,0,0,0,0,0,0,4,1,33,24187.56678,1852.246338
pre_18464_00168,0,0,0,0,0,0,0,0,0,3,0,12,15461.91746,1360.103027
pre_18464_00169,0,0,0,0,0,0,0,0,0,4,1,21,33587.61418,5412.80957
pre_18464_00180,0,0,0,0,0,0,0,0,0,5,1,23,35107.40167,1164.963623
pre_18464_00182,0,0,0,0,0,0,0,0,0,4,1,51,29588.19324,1016.471313
pre_18465_00102,0,0,0,0,0,0,0,0,0,1,1,12,14671.71486,1485.090088
pre_18465_00267,0,0,0,0,0,0,0,0,0,3,1,15,18561.3141,875.7579346
pre_18465_00268,0,0,0,0,0,0,0,0,0,1,0,10,17556.67728,4793.615723
pre_18465_00366,0,0,0,0,0,0,0,0,0,1,1,7,14781.22205,2335.45752
pre_18465_00367,0,0,0,0,0,0,0,0,0,2,1,11,15930.6558,1801.490723
pre_18465_00368,0,0,0,0,0,0,0,0,0,1,1,9,16519.66076,1730.86084
pre_18465_00369,0,0,0,0,0,0,0,0,0,3,1,8,14403.95273,2151.181641
pre_18465_00370,0,0,0,0,0,0,0,0,0,2,1,10,12683.18921,2955.798828
pre_18465_00371,0,0,0,0,0,0,0,0,0,3,1,9,11583.72827,1834.124512
pre_18465_00373,0,0,0,0,0,0,0,0,0,2,1,8,12559.4909,2209.379639
pre_18467_00104,0,0,0,0,0,0,0,0,0,3,0,22,114295.1079,6651.157715
pre_18467_00342,0,0,0,0,0,0,0,0,0,3,0,74,111223.2424,4077.743408
pre_18467_00495,0,0,0,0,0,0,0,0,0,3,0,39,144524.063,3393.175537
pre_18469_00001,0,0,0,0,0,0,0,0,0,13,1,33,296823.8993,10136.20117
pre_18469_00002,0,0,0,0,0,0,0,0,0,9,1,45,335689.1373,6595.705078
pre_18864_00003,0,0,0,0,0,0,0,0,0,9,1,28,209257.2098,10039.97949
pre_18864_00008,0,0,0,0,0,0,0,0,0,7,1,30,160437.5363,9017.929688
pre_18864_00012,0,0,0,0,0,0,0,0,0,5,1,30,110105.4754,9371.518555
pre_18864_00014,0,0,0,0,0,0,0,0,0,7,1,29,168103.3435,2989.771484
pre_18864_00016,0,0,0,0,0,0,0,0,0,7,1,25,132946.8216,4211.845703
pre_18864_00018,0,0,0,0,0,0,0,0,0,6,1,34,164328.797,12189.75586
pre_18864_00021,0,0,0,0,0,0,0,0,0,7,1,35,140300.6634,5693.57959
pre_18864_00025,0,0,0,0,0,0,0,0,0,5,1,49,237766.5143,11446.51367
pre_18864_00026,0,0,0,0,0,0,0,0,0,6,0,31,189004.1811,9469.894531
pre_18864_00027,0,0,0,0,0,0,0,0,0,7,2,32,144007.7895,9860.902344
pre_18864_00036,0,0,0,0,0,0,0,0,0,8,1,29,195072.7435,12437.74219
pre_18864_00038,0,0,0,0,0,0,0,0,0,7,1,28,209046.9405,10551.42188
pre_18864_00039,0,0,0,0,0,0,0,0,0,7,1,40,142433.4527,10847.70215
pre_18864_00042,0,0,0,0,0,0,0,0,0,7,1,32,189534.3456,8139.074219
pre_18864_00043,0,0,0,0,0,0,0,0,0,6,1,31,188494.4526,4563.284668
